source,target,value
renascido,renascer,1.0
renascido,repulular,1.0
renascido,renascer,1.0
renascido,ressurgir,1.0
renascido,reviver,1.0
renascido,corrigir-se,1.0
renascido,desentortar-se,1.0
renascido,doer-se,1.0
renascido,emendar-se,1.0
renascido,endireitar-se,1.0
renascido,reformar-se,1.0
renascido,regenerar-se,1.0
renascido,entortar-se,1.0
renascido,enverdecer,1.0
renascido,enverdejar,1.0
renascido,juvenescer,1.0
renascido,reflorescer,1.0
renascido,reflorir,1.0
renascido,rejuvenescer,1.0
renascido,remoçar,1.0
renascido,renascer,1.0
renascido,reverdecer,1.0
