source,target,value
traços,aspecto,1.0
traços,feição,1.0
traços,fisionomia,1.0
traços,semblante,1.0
traços,traço,1.0
traços,viso,1.0
traços,fundo,1.0
traços,traço,1.0
traços,raia,1.0
traços,rasgo,1.0
traços,risca,1.0
traços,riscadura,1.0
traços,riscamento,1.0
traços,risco,1.0
traços,traçado,1.0
traços,traçamento,1.0
traços,traço,1.0
traços,indício,1.0
traços,laivo,1.0
traços,marca,1.0
traços,rabeira,1.0
traços,rasto,1.0
traços,rastro,1.0
traços,ressaibo,1.0
traços,sinal,1.0
traços,testemunho,1.0
traços,tinta,1.0
traços,tintura,1.0
traços,toque,1.0
traços,traço,1.0
traços,vestígio,1.0
traços,vislumbre,1.0
traços,viso,1.0
