source,target,value
abafante,abafador,1.0
abafante,abafativo,1.0
abafante,abochornador,1.0
abafante,afogadiço,1.0
abafante,afogado,1.0
abafante,afogativo,1.0
abafante,bochornal,1.0
abafante,bochornoso,1.0
abafante,sufocante,1.0
