source,target,value
catita,cortesão,1.0
catita,elegante,1.0
catita,esbelto,1.0
catita,garrido,1.0
catita,gracioso,1.0
catita,jeitoso,1.0
catita,desastrado,1.0
catita,deselegante,1.0
catita,desengraçado,1.0
catita,desgraciado,1.0
catita,desgracioso,1.0
catita,inelegante,1.0
catita,ingracioso,1.0
catita,apinicado,1.0
catita,casquilho,1.0
catita,chafalheiro,1.0
catita,chibante,1.0
catita,dandinoso,1.0
catita,espinicado,1.0
catita,garrido,1.0
catita,janota,1.0
catita,petimetre,1.0
catita,pimpão,1.0
catita,sécio,1.0
catita,taful,1.0
catita,tafulo,1.0
