source,target,value
encarne,corporificar,1.0
encarne,encarnar,1.0
encarne,incorporar,1.0
encarne,desencarnar,1.0
encarne,desincorporar,1.0
encarne,encarnar,1.0
encarne,encoirar-se,1.0
encarne,encourar-se,1.0
encarne,encarnar,1.0
encarne,executar,1.0
encarne,interpretar,1.0
encarne,representar,1.0
encarne,encarnar,1.0
encarne,engordar,1.0
encarne,enxundiar,1.0
encarne,nutrir,1.0
encarne,diminuir,1.0
encarne,emagrecer,1.0
encarne,emagrentar,1.0
encarne,encovar,1.0
encarne,minuir,1.0
