source,target,value
penduricalho,boleta,1.0
penduricalho,bolota,1.0
penduricalho,pendericalho,1.0
penduricalho,penderulho,1.0
penduricalho,pendurucalho,1.0
penduricalho,berloque,1.0
penduricalho,pendente,1.0
penduricalho,pendericalho,1.0
penduricalho,penderucalho,1.0
penduricalho,pendurucalho,1.0
penduricalho,pingente,1.0
