source,target,value
honesto,capaz,1.0
honesto,correto,1.0
honesto,decente,1.0
honesto,decoroso,1.0
honesto,digno,1.0
honesto,direito,1.0
honesto,honrado,1.0
honesto,íntegro,1.0
honesto,probo,1.0
honesto,pundonoroso,1.0
honesto,reto,1.0
honesto,desairoso,1.0
honesto,deselegante,1.0
honesto,desonesto,1.0
honesto,desonrado,1.0
honesto,ímprobo,1.0
honesto,indecente,1.0
honesto,indecoroso,1.0
honesto,honrado,1.0
honesto,infiel,1.0
honesto,impoluto,1.0
honesto,pudente,1.0
honesto,pudibundo,1.0
honesto,pudico,1.0
honesto,puro,1.0
honesto,recatado,1.0
honesto,virtuoso,1.0
