source,target,value
descolorar,amortificar,1.0
descolorar,debotar,1.0
descolorar,decolorar,1.0
descolorar,desbotar,1.0
descolorar,descolorir,1.0
descolorar,deslavar,1.0
descolorar,deslustrar,1.0
descolorar,desmaecer,1.0
descolorar,desmaiar,1.0
descolorar,emortecer,1.0
descolorar,esmaecer,1.0
descolorar,esmaiar,1.0
descolorar,avivar,1.0
descolorar,brilhantar,1.0
descolorar,colorar,1.0
descolorar,colorear,1.0
descolorar,colorir,1.0
descolorar,colorizar,1.0
descolorar,condecorar,1.0
descolorar,engraçar,1.0
descolorar,incrementar,1.0
descolorar,ornamentar,1.0
descolorar,realçar,1.0
descolorar,descolorir,1.0
descolorar,descorar,1.0
descolorar,desmerecer,1.0
descolorar,colorear,1.0
descolorar,colorir,1.0
descolorar,colorizar,1.0
descolorar,corar,1.0
descolorar,matizar,1.0
descolorar,pigmentar,1.0
descolorar,pintar,1.0
descolorar,tingir,1.0
descolorar,vestir,1.0
