source,target,value
cessar,deter,1.0
cessar,estancar,1.0
cessar,interromper,1.0
cessar,parar,1.0
cessar,deixar,1.0
cessar,descontinuar,1.0
cessar,desistir,1.0
cessar,interromper,1.0
cessar,parar,1.0
cessar,sobreestar,1.0
cessar,persistir,1.0
cessar,deixar,1.0
cessar,descontinuar,1.0
cessar,interromper,1.0
cessar,parar,1.0
cessar,continuar,1.0
cessar,enveredar,1.0
cessar,ir,1.0
cessar,proceder,1.0
cessar,prosseguir,1.0
cessar,seguir,1.0
cessar,extinguir-se,1.0
cessar,morrer,1.0
cessar,quebrar-se,1.0
cessar,terminar,1.0
