source,target,value
desajustar,atropelar,1.0
desajustar,babelizar,1.0
desajustar,badernar,1.0
desajustar,balburdiar,1.0
desajustar,baralhar,1.0
desajustar,confundir,1.0
desajustar,desarranjar,1.0
desajustar,desordenar,1.0
desajustar,embaralhar,1.0
desajustar,embrulhar,1.0
desajustar,empermear,1.0
desajustar,enlabirintar,1.0
desajustar,entremesclar,1.0
desajustar,entremisturar,1.0
desajustar,misturar,1.0
desajustar,obscurecer,1.0
desajustar,apartar,1.0
desajustar,departir,1.0
desajustar,desajuntar,1.0
desajustar,desapartar,1.0
desajustar,desconjuntar,1.0
desajustar,despegar,1.0
desajustar,despregar,1.0
desajustar,destacar,1.0
desajustar,desunir,1.0
desajustar,dividir,1.0
desajustar,estremar,1.0
desajustar,aproximar,1.0
desajustar,conjugar,1.0
desajustar,juntar,1.0
desajustar,reunir,1.0
desajustar,soldar,1.0
desajustar,unir,1.0
desajustar,desarranjar,1.0
desajustar,descompor,1.0
desajustar,desordenar,1.0
desajustar,disturbar,1.0
desajustar,entortar,1.0
desajustar,revirar,1.0
desajustar,transtornar,1.0
desajustar,transverter,1.0
desajustar,ajustar,1.0
desajustar,consertar,1.0
desajustar,justar,1.0
desajustar,medir,1.0
desajustar,regular,1.0
