source,target,value
acoucear,afrontar,1.0
acoucear,agredir,1.0
acoucear,apedrejar,1.0
acoucear,baldoar,1.0
acoucear,desfeitear,1.0
acoucear,destratar,1.0
acoucear,doestar,1.0
acoucear,enojar,1.0
acoucear,enxovalhar,1.0
acoucear,escoicear,1.0
acoucear,escoicinhar,1.0
acoucear,escoucear,1.0
acoucear,injuriar,1.0
acoucear,insultar,1.0
acoucear,ofender,1.0
acoucear,profanar,1.0
acoucear,ultrajar,1.0
acoucear,desagravar,1.0
acoucear,desenxovalhar,1.0
acoucear,desforçar,1.0
acoucear,desinjuriar,1.0
acoucear,desultraja,1.0
acoucear,desultrajar,1.0
