source,target,value
malhada,corte,1.0
malhada,cortelha,1.0
malhada,cortelho,1.0
malhada,cortil,1.0
malhada,curral,1.0
malhada,enlace,1.0
malhada,enredo,1.0
malhada,entrecho,1.0
malhada,intriga,1.0
malhada,trama,1.0
malhada,pancada,1.0
