source,target,value
esfrangalhar,arrunhar,1.0
esfrangalhar,atassalhar,1.0
esfrangalhar,dilacerar,1.0
esfrangalhar,esfarrapar,1.0
esfrangalhar,espandongar,1.0
esfrangalhar,farrapar,1.0
esfrangalhar,frangalhar,1.0
esfrangalhar,lacerar,1.0
esfrangalhar,rasgar,1.0
esfrangalhar,romper,1.0
esfrangalhar,aluir,1.0
esfrangalhar,apear,1.0
esfrangalhar,arrasar,1.0
esfrangalhar,arruinar,1.0
esfrangalhar,delapidar,1.0
esfrangalhar,demolir,1.0
esfrangalhar,derribar,1.0
esfrangalhar,derrocar,1.0
esfrangalhar,derrubar,1.0
esfrangalhar,derruir,1.0
esfrangalhar,desapear,1.0
esfrangalhar,desfabricar,1.0
esfrangalhar,desmanchar,1.0
esfrangalhar,desmantelar,1.0
esfrangalhar,desmontar,1.0
esfrangalhar,desmoronar,1.0
esfrangalhar,destruir,1.0
esfrangalhar,dilapidar,1.0
esfrangalhar,dirruir,1.0
esfrangalhar,esfacelar,1.0
esfrangalhar,frangalhar,1.0
esfrangalhar,arquitetar,1.0
esfrangalhar,construir,1.0
esfrangalhar,edificar,1.0
esfrangalhar,elevar,1.0
esfrangalhar,erguer,1.0
esfrangalhar,erigir,1.0
esfrangalhar,fabricar,1.0
esfrangalhar,fazer,1.0
