source,target,value
restabelecimento,refrescamento,1.0
restabelecimento,reintegração,1.0
restabelecimento,restituição,1.0
restabelecimento,recuperação,1.0
restabelecimento,refazimento,1.0
restabelecimento,reforma,1.0
restabelecimento,reformação,1.0
restabelecimento,reparação,1.0
restabelecimento,reparo,1.0
restabelecimento,restauração,1.0
restabelecimento,restauro,1.0
restabelecimento,convalescência,1.0
restabelecimento,cura,1.0
restabelecimento,recobramento,1.0
restabelecimento,recobro,1.0
restabelecimento,reconstituição,1.0
restabelecimento,recuperação,1.0
restabelecimento,restauração,1.0
restabelecimento,restauro,1.0
