source,target,value
agraciamento,anistia,1.0
agraciamento,indulgência,1.0
agraciamento,perdão,1.0
agraciamento,condecoração,1.0
agraciamento,intitulação,1.0
agraciamento,condecoração,1.0
agraciamento,honraria,1.0
agraciamento,venera,1.0
