source,target,value
desprender,emitir,1.0
desprender,evaporar,1.0
desprender,evaporizar,1.0
desprender,evolar-se,1.0
desprender,exalar,1.0
desprender,liberar,1.0
desprender,soltar,1.0
desprender,despregar,1.0
desprender,firmar,1.0
desprender,fixar,1.0
desprender,pregar,1.0
desprender,prender,1.0
desprender,segurar,1.0
desprender,descingir,1.0
desprender,desenlear,1.0
desprender,desliar,1.0
desprender,desligar,1.0
desprender,atar,1.0
desprender,cingir,1.0
desprender,enlear,1.0
desprender,iligar,1.0
desprender,liar,1.0
desprender,ligar,1.0
desprender,prender,1.0
desprender,unir,1.0
desprender,mobilizar,1.0
desprender,estabilizar,1.0
desprender,fixar,1.0
desprender,imobilizar,1.0
desprender,prender,1.0
