source,target,value
corruto,corrupto,1.0
corruto,errado,1.0
corruto,viciado,1.0
corruto,corrompido,1.0
corruto,corrupto,1.0
corruto,decomposto,1.0
corruto,derrancado,1.0
corruto,deteriorado,1.0
corruto,estragado,1.0
corruto,fétido,1.0
corruto,podre,1.0
corruto,podrido,1.0
corruto,putrefato,1.0
corruto,putrefeito,1.0
corruto,pútrido,1.0
corruto,ruim,1.0
corruto,corroído,1.0
corruto,corrompido,1.0
corruto,corrupto,1.0
corruto,degenerado,1.0
corruto,degênere,1.0
corruto,depravado,1.0
corruto,derrancado,1.0
corruto,desencaminhado,1.0
corruto,desgarrado,1.0
corruto,desmoralizado,1.0
corruto,dissoluto,1.0
corruto,pervertido,1.0
corruto,viciado,1.0
corruto,vicioso,1.0
corruto,comprável,1.0
corruto,corrompido,1.0
corruto,corruptível,1.0
corruto,corruptivo,1.0
corruto,corrupto,1.0
corruto,corrutível,1.0
corruto,corrutivo,1.0
corruto,subornável,1.0
corruto,incorruptivo,1.0
corruto,incorrutível,1.0
corruto,incorrutivo,1.0
corruto,insubornável,1.0
corruto,íntegro,1.0
