source,target,value
absolver-se,desculpar-se,1.0
absolver-se,desonerar-se,1.0
absolver-se,escusar-se,1.0
absolver-se,exculpar-se,1.0
absolver-se,justificar-se,1.0
absolver-se,aliviar-se,1.0
absolver-se,descarregar-se,1.0
absolver-se,desobrigar-se,1.0
absolver-se,desocupar-se,1.0
absolver-se,desonerar-se,1.0
absolver-se,dispensar-se,1.0
absolver-se,escusar-se,1.0
absolver-se,eximir-se,1.0
absolver-se,exonerar-se,1.0
absolver-se,isentar-se,1.0
absolver-se,livrar-se,1.0
absolver-se,onerar-se,1.0
absolver-se,sujeitar-se,1.0
absolver-se,desculpar-se,1.0
absolver-se,desonerar-se,1.0
absolver-se,escusar-se,1.0
absolver-se,exculpar-se,1.0
absolver-se,justificar-se,1.0
absolver-se,ressalvar-se,1.0
