source,target,value
profetar,agoirar,1.0
profetar,agourar,1.0
profetar,antecipar,1.0
profetar,antedizer,1.0
profetar,ante-sentir,1.0
profetar,anunciar,1.0
profetar,augurar,1.0
profetar,auspiciar,1.0
profetar,bacorejar,1.0
profetar,fadar,1.0
profetar,farejar,1.0
profetar,futurar,1.0
profetar,ominar,1.0
profetar,preanunciar,1.0
profetar,predizer,1.0
profetar,prenunciar,1.0
profetar,pressagiar,1.0
profetar,pressentir,1.0
profetar,prever,1.0
profetar,profetizar,1.0
profetar,prognosticar,1.0
profetar,saber,1.0
profetar,vaticinar,1.0
