source,target,value
adjacente,arredor,1.0
adjacente,circunjacente,1.0
adjacente,circunstante,1.0
adjacente,circunvizinho,1.0
adjacente,adjeto,1.0
adjacente,adjunto,1.0
adjacente,afim,1.0
adjacente,apegado,1.0
adjacente,chegado,1.0
adjacente,conjunto,1.0
adjacente,contíguo,1.0
adjacente,convizinho,1.0
adjacente,imediato,1.0
adjacente,junto,1.0
adjacente,pegado,1.0
adjacente,perto,1.0
adjacente,propínquo,1.0
adjacente,próximo,1.0
adjacente,alongado,1.0
adjacente,apartado,1.0
adjacente,arredado,1.0
adjacente,desconvizinho,1.0
adjacente,desviado,1.0
adjacente,distal,1.0
adjacente,distante,1.0
adjacente,extremo,1.0
adjacente,longe,1.0
adjacente,longínquo,1.0
adjacente,longíquo,1.0
adjacente,recuado,1.0
adjacente,remontado,1.0
adjacente,remoto,1.0
