source,target,value
benquistar,apaziguar,1.0
benquistar,avir,1.0
benquistar,compatibilizar,1.0
benquistar,compor,1.0
benquistar,concertar,1.0
benquistar,conciliar,1.0
benquistar,concordar,1.0
benquistar,conformar,1.0
benquistar,congraçar,1.0
benquistar,consociar,1.0
benquistar,dispor,1.0
benquistar,engraçar,1.0
benquistar,enlaçar,1.0
benquistar,entrosar,1.0
benquistar,harmonizar,1.0
benquistar,paziguar,1.0
benquistar,reaproximar,1.0
benquistar,recompor,1.0
benquistar,reconciliar,1.0
benquistar,recongraçar,1.0
benquistar,reunir,1.0
benquistar,sintonizar,1.0
benquistar,temperar,1.0
benquistar,unificar,1.0
benquistar,desamistar,1.0
benquistar,desarmonizar,1.0
benquistar,desavir,1.0
benquistar,descombinar,1.0
benquistar,desconcertar,1.0
benquistar,desconciliar,1.0
benquistar,desentrosar,1.0
benquistar,dividir,1.0
benquistar,incompatibilizar,1.0
benquistar,indispor,1.0
benquistar,inimistar,1.0
benquistar,inimizar,1.0
benquistar,malquistar,1.0
