source,target,value
acavalamento,acumulação,1.0
acavalamento,acúmulo,1.0
acavalamento,amontoação,1.0
acavalamento,amontoamento,1.0
acavalamento,cumulação,1.0
acavalamento,empilhamento,1.0
acavalamento,sobreposição,1.0
