source,target,value
empenhorar,empenhar,1.0
empenhorar,pendurar,1.0
empenhorar,compromissar,1.0
empenhorar,empenhar,1.0
empenhorar,obrigar,1.0
empenhorar,empenhar,1.0
empenhorar,hipotecar,1.0
empenhorar,onerar,1.0
