source,target,value
simulacro,simulação,1.0
simulacro,espetro,1.0
simulacro,fantasma,1.0
simulacro,imagem,1.0
simulacro,sombra,1.0
simulacro,imitação,1.0
simulacro,macaqueação,1.0
simulacro,remedo,1.0
