source,target,value
desencorpar,adelgaçar,1.0
desencorpar,adelgadar,1.0
desencorpar,adelgar,1.0
desencorpar,afilar,1.0
desencorpar,afinar,1.0
desencorpar,definhar,1.0
desencorpar,delgaçar,1.0
desencorpar,descarnar,1.0
desencorpar,desmedrar,1.0
desencorpar,desnutrir,1.0
desencorpar,emaciar,1.0
desencorpar,emagrecer,1.0
desencorpar,emagrentar,1.0
desencorpar,engoiar-se,1.0
desencorpar,entresilhar,1.0
desencorpar,escanifrar,1.0
desencorpar,anafear,1.0
desencorpar,engordar,1.0
desencorpar,adelgaçar,1.0
desencorpar,adelgadar,1.0
desencorpar,adelgar,1.0
desencorpar,afilar,1.0
desencorpar,afinar,1.0
desencorpar,afunilar,1.0
desencorpar,aguçar,1.0
desencorpar,agudar,1.0
desencorpar,apontar,1.0
desencorpar,delgaçar,1.0
desencorpar,desengrossar,1.0
desencorpar,enfunilar,1.0
desencorpar,estreitar,1.0
desencorpar,crescer,1.0
desencorpar,encorpar,1.0
desencorpar,engrossar,1.0
desencorpar,volumar,1.0
