source,target,value
prestimoso,obsequiador,1.0
prestimoso,obsequioso,1.0
prestimoso,oficioso,1.0
prestimoso,prestadio,1.0
prestimoso,prestante,1.0
prestimoso,prestativo,1.0
prestimoso,prestável,1.0
prestimoso,serviçal,1.0
prestimoso,servidor,1.0
prestimoso,solícito,1.0
