source,target,value
inconsiderado,arremessado,1.0
inconsiderado,à-toa,1.0
inconsiderado,brusco,1.0
inconsiderado,desconsiderado,1.0
inconsiderado,descuidado,1.0
inconsiderado,desponderado,1.0
inconsiderado,impensado,1.0
inconsiderado,imponderado,1.0
inconsiderado,inconsulto,1.0
inconsiderado,irrefletido,1.0
inconsiderado,irreflexivo,1.0
inconsiderado,irreflexo,1.0
inconsiderado,considerado,1.0
inconsiderado,cuidado,1.0
inconsiderado,pensado,1.0
inconsiderado,ponderado,1.0
inconsiderado,raciocinado,1.0
inconsiderado,refletido,1.0
inconsiderado,esquecido,1.0
inconsiderado,desprezar,1.0
