source,target,value
exorbitar,arregalar,1.0
exorbitar,esbugalhar,1.0
exorbitar,escancarar,1.0
exorbitar,escancelar,1.0
exorbitar,esgazear,1.0
exorbitar,espamparar,1.0
exorbitar,desbordar-se,1.0
exorbitar,descomedir-se,1.0
exorbitar,descompassar-se,1.0
exorbitar,descompor-se,1.0
exorbitar,desenfrear-se,1.0
exorbitar,desenfrenar-se,1.0
exorbitar,desmandar-se,1.0
exorbitar,desmedir-se,1.0
exorbitar,desordenar-se,1.0
exorbitar,destemperar-se,1.0
exorbitar,exceder-se,1.0
exorbitar,amansar-se,1.0
exorbitar,amesurar-se,1.0
exorbitar,coibir-se,1.0
exorbitar,comedir-se,1.0
exorbitar,conter-se,1.0
exorbitar,controlar-se,1.0
exorbitar,enfrenar-se,1.0
exorbitar,frear-se,1.0
exorbitar,frenar-se,1.0
exorbitar,mesurar-se,1.0
exorbitar,moderar-se,1.0
exorbitar,privar-se,1.0
exorbitar,refrear-se,1.0
exorbitar,reportar-se,1.0
exorbitar,reprimir-se,1.0
exorbitar,sufocar-se,1.0
exorbitar,suster-se,1.0
exorbitar,temperar-se,1.0
