source,target,value
irreflexivo,inconsciente,1.0
irreflexivo,irrefletido,1.0
irreflexivo,irreflexo,1.0
irreflexivo,arremessado,1.0
irreflexivo,à-toa,1.0
irreflexivo,brusco,1.0
irreflexivo,desconsiderado,1.0
irreflexivo,descuidado,1.0
irreflexivo,desponderado,1.0
irreflexivo,impensado,1.0
irreflexivo,imponderado,1.0
irreflexivo,inconsiderado,1.0
irreflexivo,inconsulto,1.0
irreflexivo,irrefletido,1.0
irreflexivo,irreflexo,1.0
irreflexivo,considerado,1.0
irreflexivo,cuidado,1.0
irreflexivo,pensado,1.0
irreflexivo,ponderado,1.0
irreflexivo,raciocinado,1.0
irreflexivo,refletido,1.0
