source,target,value
moscado,ambreado,1.0
moscado,aromado,1.0
moscado,aromal,1.0
moscado,aromático,1.0
moscado,aromatizado,1.0
moscado,aromoso,1.0
moscado,balsâmico,1.0
moscado,cheirante,1.0
moscado,cheiroso,1.0
moscado,embalsamado,1.0
moscado,fragrante,1.0
moscado,odorante,1.0
moscado,odorífero,1.0
moscado,odorífico,1.0
moscado,odoro,1.0
moscado,odoroso,1.0
moscado,olente,1.0
moscado,olorado,1.0
moscado,olorante,1.0
moscado,oloroso,1.0
moscado,perfumado,1.0
moscado,catingante,1.0
moscado,catingoso,1.0
moscado,catingudo,1.0
moscado,catinguento,1.0
moscado,caxinguento,1.0
moscado,enfedorentado,1.0
moscado,fedegoso,1.0
moscado,fedido,1.0
moscado,fedorento,1.0
moscado,fétido,1.0
moscado,malcheiroso,1.0
