source,target,value
grosseria,grossaria,1.0
grosseria,chulice,1.0
grosseria,grossaria,1.0
grosseria,grossura,1.0
grosseria,alarvaria,1.0
grosseria,brutalidade,1.0
grosseria,chamboíce,1.0
grosseria,grossaria,1.0
grosseria,rudez,1.0
grosseria,rudeza,1.0
grosseria,xucrice,1.0
grosseria,xucrismo,1.0
grosseria,desamabilidade,1.0
grosseria,descortesia,1.0
grosseria,grossaria,1.0
grosseria,impolidez,1.0
grosseria,indelicadeza,1.0
grosseria,má-criação,1.0
grosseria,malcriadez,1.0
grosseria,rudez,1.0
grosseria,amabilidade,1.0
grosseria,cortesia,1.0
grosseria,delicadeza,1.0
grosseria,lhaneza,1.0
grosseria,trato,1.0
