source,target,value
desmantelamento,desmantelo,1.0
desmantelamento,aluimento,1.0
desmantelamento,derribamento,1.0
desmantelamento,derrocada,1.0
desmantelamento,derrocamento,1.0
desmantelamento,derrubamento,1.0
desmantelamento,derruimento,1.0
desmantelamento,desabamento,1.0
desmantelamento,desabe,1.0
desmantelamento,desmoronamento,1.0
desmantelamento,dirupção,1.0
desmantelamento,ruína,1.0
desmantelamento,aniquilamento,1.0
desmantelamento,avassalamento,1.0
desmantelamento,destruição,1.0
desmantelamento,exterminação,1.0
desmantelamento,extermínio,1.0
desmantelamento,fulminação,1.0
desmantelamento,perda,1.0
