source,target,value
aglomerado,ajuntado,1.0
aglomerado,coadunado,1.0
aglomerado,junto,1.0
aglomerado,disperso,1.0
aglomerado,espalhado,1.0
aglomerado,esparramado,1.0
aglomerado,acumulado,1.0
aglomerado,amontoado,1.0
aglomerado,apinhado,1.0
aglomerado,coacervado,1.0
aglomerado,empilhado,1.0
aglomerado,disperso,1.0
aglomerado,espalhado,1.0
aglomerado,esparramado,1.0
aglomerado,ajuntamento,1.0
aglomerado,amontoado,1.0
aglomerado,amontoamento,1.0
aglomerado,bolo,1.0
aglomerado,agrupamento,1.0
aglomerado,ajunta,1.0
aglomerado,ajuntamento,1.0
aglomerado,grupamento,1.0
aglomerado,reunião,1.0
