source,target,value
soltada,expelir,1.0
soltada,soltar,1.0
soltada,caçar,1.0
soltada,pegar,1.0
soltada,demitir,1.0
soltada,depor,1.0
soltada,largar,1.0
soltada,soltar,1.0
soltada,engaiolar,1.0
