source,target,value
descaracterizar,assinalar,1.0
descaracterizar,caracterizar,1.0
descaracterizar,caraterizar,1.0
descaracterizar,descobrir,1.0
descaracterizar,desencobrir,1.0
descaracterizar,detectar,1.0
descaracterizar,distinguir,1.0
descaracterizar,identificar,1.0
descaracterizar,pontar,1.0
descaracterizar,sinalar,1.0
descaracterizar,desindividualizar,1.0
descaracterizar,caraterizar,1.0
descaracterizar,destacar,1.0
descaracterizar,distinguir,1.0
descaracterizar,especializar,1.0
descaracterizar,individualizar,1.0
descaracterizar,individuar,1.0
descaracterizar,particularizar,1.0
descaracterizar,privilegiar,1.0
descaracterizar,singularizar,1.0
