source,target,value
salve,cortejar,1.0
salve,cumprimentar,1.0
salve,mesurar,1.0
salve,salvar,1.0
salve,libertar,1.0
salve,livrar,1.0
salve,resgatar,1.0
salve,retirar,1.0
salve,roubar,1.0
salve,salvar,1.0
salve,tirar,1.0
salve,acautelar,1.0
salve,acoitar,1.0
salve,acoutar,1.0
salve,anteparar,1.0
salve,cautelar,1.0
salve,cobrir,1.0
salve,custodiar,1.0
salve,defender,1.0
salve,desafrontar,1.0
salve,embarricar,1.0
salve,garantir,1.0
salve,guardar,1.0
salve,guarnecer,1.0
salve,livrar,1.0
salve,preservar,1.0
salve,proteger,1.0
salve,recatar,1.0
salve,reservar,1.0
salve,resguardar,1.0
salve,salvar,1.0
salve,precaver,1.0
salve,prevenir,1.0
salve,resguardar,1.0
salve,salvaguardar,1.0
salve,salvar,1.0
salve,descuidar,1.0
salve,desprecaver,1.0
salve,desprevenir,1.0
