source,target,value
aceder,conformar-se,1.0
aceder,acrescentar,1.0
aceder,acrescer,1.0
aceder,adicionar,1.0
aceder,adir,1.0
aceder,aditar,1.0
aceder,agregar,1.0
aceder,ajuntar,1.0
aceder,aumentar,1.0
aceder,coalescer,1.0
aceder,juntar,1.0
aceder,sobrepor,1.0
aceder,somar,1.0
aceder,superpor,1.0
aceder,temperar,1.0
aceder,aceitar,1.0
aceder,admitir,1.0
aceder,anuir,1.0
aceder,aquiescer,1.0
aceder,assentar,1.0
aceder,assentir,1.0
aceder,concordar,1.0
aceder,condescender,1.0
aceder,consentir,1.0
aceder,convir,1.0
aceder,estar,1.0
aceder,querer,1.0
aceder,relevar,1.0
aceder,desapoiar,1.0
aceder,desconvir,1.0
aceder,desdizer,1.0
aceder,discordar,1.0
