source,target,value
assoberbar-se,apavonar-se,1.0
assoberbar-se,desvaecer-se,1.0
assoberbar-se,desvanear-se,1.0
assoberbar-se,desvanecer-se,1.0
assoberbar-se,empantufar-se,1.0
assoberbar-se,empanturrar-se,1.0
assoberbar-se,empavesar-se,1.0
assoberbar-se,empavonar-se,1.0
assoberbar-se,empavonear-se,1.0
assoberbar-se,empinar-se,1.0
assoberbar-se,emplumar-se,1.0
assoberbar-se,emproar-se,1.0
assoberbar-se,endeusar-se,1.0
assoberbar-se,enfatuar-se,1.0
assoberbar-se,enfunar-se,1.0
assoberbar-se,engalar-se,1.0
assoberbar-se,engrimpar-se,1.0
assoberbar-se,engrimpinar-se,1.0
assoberbar-se,engrimponar-se,1.0
assoberbar-se,ensoberbar-se,1.0
assoberbar-se,ensoberbecer-se,1.0
assoberbar-se,entufar-se,1.0
assoberbar-se,envaidar-se,1.0
assoberbar-se,envaidecer-se,1.0
assoberbar-se,envanecer-se,1.0
assoberbar-se,espaventar-se,1.0
assoberbar-se,estadear-se,1.0
assoberbar-se,inchar-se,1.0
assoberbar-se,inflar-se,1.0
assoberbar-se,intumescer-se,1.0
assoberbar-se,lisonjear-se,1.0
assoberbar-se,orgulhar-se,1.0
assoberbar-se,pavesar-se,1.0
assoberbar-se,pavonear-se,1.0
assoberbar-se,tumescer-se,1.0
assoberbar-se,desinchar-se,1.0
