source,target,value
apostar-se,desvelar-se,1.0
apostar-se,empenhar-se,1.0
apostar-se,empenhorar-se,1.0
apostar-se,envidar-se,1.0
apostar-se,esforçar-se,1.0
apostar-se,esmerar-se,1.0
apostar-se,atividade,1.0
apostar-se,Andar,1.0
apostar-se,virar,1.0
apostar-se,mexerMovimentar-se,1.0
