source,target,value
desempedernecer,amaciar,1.0
desempedernecer,amolecer,1.0
desempedernecer,brandear,1.0
desempedernecer,comover,1.0
desempedernecer,degelar,1.0
desempedernecer,derreter,1.0
desempedernecer,desempedernir,1.0
desempedernecer,desencruar,1.0
desempedernecer,embrandecer,1.0
desempedernecer,enternecer,1.0
desempedernecer,maciar,1.0
desempedernecer,render,1.0
desempedernecer,empedernecer,1.0
desempedernecer,empedernir,1.0
desempedernecer,empedrenir,1.0
desempedernecer,emperrar,1.0
desempedernecer,encruar,1.0
desempedernecer,encruecer,1.0
desempedernecer,encruentar,1.0
desempedernecer,endurar,1.0
desempedernecer,endurecer,1.0
desempedernecer,endurentar,1.0
desempedernecer,insensibilizar,1.0
desempedernecer,obdurar,1.0
desempedernecer,petrificar,1.0
