source,target,value
escadeirar,escambichar,1.0
escadeirar,aporrear,1.0
escadeirar,aporretar,1.0
escadeirar,bater,1.0
escadeirar,bumbar,1.0
escadeirar,coçar,1.0
escadeirar,delombar,1.0
escadeirar,derrear,1.0
escadeirar,derrengar,1.0
escadeirar,desancar,1.0
escadeirar,desasar,1.0
escadeirar,deslombar,1.0
escadeirar,desquadrilhar,1.0
escadeirar,encostar,1.0
escadeirar,esbordoar,1.0
escadeirar,escambichar,1.0
escadeirar,escovar,1.0
escadeirar,espancar,1.0
escadeirar,esquadrilhar,1.0
escadeirar,malhar,1.0
escadeirar,maltratar,1.0
escadeirar,marretar,1.0
escadeirar,rachar,1.0
escadeirar,sapecar,1.0
escadeirar,sovar,1.0
escadeirar,surrar,1.0
escadeirar,tarear,1.0
escadeirar,tosar,1.0
escadeirar,tundar,1.0
escadeirar,tungar,1.0
escadeirar,zabumbar,1.0
escadeirar,zupar,1.0
escadeirar,zurzir,1.0
