source,target,value
sorongo,abajoujado,1.0
sorongo,abananado,1.0
sorongo,abestalhado,1.0
sorongo,abobado,1.0
sorongo,abobalhado,1.0
sorongo,abobarrado,1.0
sorongo,aboleimado,1.0
sorongo,alvar,1.0
sorongo,apalermado,1.0
sorongo,aparvado,1.0
sorongo,aparvanhado,1.0
sorongo,aparvoado,1.0
sorongo,apatetado,1.0
sorongo,apombocado,1.0
sorongo,atolambado,1.0
sorongo,atoleimado,1.0
sorongo,atroado,1.0
sorongo,avoado,1.0
sorongo,hebetizado,1.0
sorongo,manzanza,1.0
sorongo,mazanza,1.0
sorongo,soronga,1.0
sorongo,tarouco,1.0
sorongo,tolo,1.0
