source,target,value
bagunça,desarranjo,1.0
bagunça,desarrumo,1.0
bagunça,desordem,1.0
bagunça,organização,1.0
bagunça,baderna,1.0
bagunça,confusão,1.0
bagunça,desordem,1.0
bagunça,tempestade,1.0
bagunça,tormenta,1.0
bagunça,zoeira,1.0
bagunça,Rebeubéu,1.0
