source,target,value
pueril,ameninado,1.0
pueril,infante,1.0
pueril,infantil,1.0
pueril,menineiro,1.0
pueril,meninil,1.0
pueril,banal,1.0
pueril,chocho,1.0
pueril,frívolo,1.0
pueril,fútil,1.0
pueril,inane,1.0
pueril,insignificante,1.0
pueril,inútil,1.0
pueril,nugativo,1.0
pueril,nugatório,1.0
pueril,nulo,1.0
pueril,oco,1.0
pueril,ridículo,1.0
pueril,vão,1.0
pueril,vazio,1.0
