source,target,value
flagrante,ardente,1.0
flagrante,inflamado,1.0
flagrante,aparente,1.0
flagrante,claro,1.0
flagrante,comperto,1.0
flagrante,declarado,1.0
flagrante,descoberto,1.0
flagrante,evidente,1.0
flagrante,formal,1.0
flagrante,manifesto,1.0
flagrante,ostensível,1.0
flagrante,ostensivo,1.0
flagrante,ostensório,1.0
flagrante,patente,1.0
flagrante,translúcido,1.0
flagrante,transparente,1.0
flagrante,recôndito,1.0
