source,target,value
desprezável,desprezível,1.0
desprezável,menosprezível,1.0
desprezável,menosprezivo,1.0
desprezável,ananicado,1.0
desprezável,asqueroso,1.0
desprezável,à-toa,1.0
desprezável,baixo,1.0
desprezável,biltre,1.0
desprezável,calhorda,1.0
desprezável,contemptível,1.0
desprezável,desclassificado,1.0
desprezável,desprezível,1.0
desprezável,fúfio,1.0
desprezável,ignóbil,1.0
desprezável,ignominioso,1.0
desprezável,indigno,1.0
desprezável,infame,1.0
desprezável,miserável,1.0
desprezável,mísero,1.0
desprezável,ordinário,1.0
desprezável,pífio,1.0
desprezável,pulha,1.0
desprezável,refece,1.0
desprezável,reles,1.0
desprezável,soez,1.0
desprezável,somenos,1.0
desprezável,sórdido,1.0
desprezável,torpe,1.0
desprezável,vil,1.0
desprezável,vilão,1.0
