source,target,value
selvagismo,selvageria,1.0
selvagismo,selvajaria,1.0
selvagismo,violência,1.0
selvagismo,barbaria,1.0
selvagismo,barbaridade,1.0
selvagismo,brutalidade,1.0
selvagismo,selvageria,1.0
selvagismo,selvajaria,1.0
selvagismo,barbaridade,1.0
selvagismo,barbárie,1.0
selvagismo,barbarismo,1.0
selvagismo,selvageria,1.0
selvagismo,selvajaria,1.0
selvagismo,crueldade,1.0
selvagismo,fereza,1.0
selvagismo,feridade,1.0
selvagismo,ferocidade,1.0
selvagismo,selvageria,1.0
selvagismo,selvajaria,1.0
selvagismo,mansidão,1.0
