source,target,value
escachar,esfachear,1.0
escachar,falhar,1.0
escachar,fender,1.0
escachar,fissurar,1.0
escachar,gretar,1.0
escachar,lascar,1.0
escachar,partir,1.0
escachar,rachar,1.0
escachar,rascar,1.0
escachar,render,1.0
escachar,trincar,1.0
escachar,afobar,1.0
escachar,atrapalhar,1.0
escachar,confundir,1.0
escachar,emaranhar,1.0
escachar,embaraçar,1.0
escachar,embatocar,1.0
escachar,embatucar,1.0
escachar,empacar,1.0
escachar,empatar,1.0
escachar,engodilhar,1.0
escachar,engrolar,1.0
escachar,enlear,1.0
escachar,enlinhar,1.0
escachar,entrelaçar,1.0
escachar,entupir,1.0
escachar,interlaçar,1.0
escachar,maranhar,1.0
escachar,perturbar,1.0
