source,target,value
antecipar,adiantar,1.0
antecipar,apressar,1.0
antecipar,precipitar,1.0
antecipar,deixar,1.0
antecipar,pospor,1.0
antecipar,procrastinar,1.0
antecipar,rolar,1.0
antecipar,suspender,1.0
antecipar,agoirar,1.0
antecipar,agourar,1.0
antecipar,antedizer,1.0
antecipar,ante-sentir,1.0
antecipar,anunciar,1.0
antecipar,augurar,1.0
antecipar,auspiciar,1.0
antecipar,bacorejar,1.0
antecipar,fadar,1.0
antecipar,farejar,1.0
antecipar,futurar,1.0
antecipar,ominar,1.0
antecipar,preanunciar,1.0
antecipar,predizer,1.0
antecipar,prenunciar,1.0
antecipar,pressagiar,1.0
antecipar,pressentir,1.0
antecipar,prever,1.0
antecipar,profetar,1.0
antecipar,profetizar,1.0
antecipar,prognosticar,1.0
antecipar,saber,1.0
antecipar,vaticinar,1.0
