source,target,value
desmoralizado,desacreditado,1.0
desmoralizado,desautorado,1.0
desmoralizado,desautorizado,1.0
desmoralizado,acabrunhado,1.0
desmoralizado,alicaído,1.0
desmoralizado,amarasmado,1.0
desmoralizado,amarasmeado,1.0
desmoralizado,arreado,1.0
desmoralizado,caído,1.0
desmoralizado,desacorçoado,1.0
desmoralizado,desacoroçoado,1.0
desmoralizado,desalentado,1.0
desmoralizado,desanimado,1.0
desmoralizado,descorajado,1.0
desmoralizado,descorçoado,1.0
desmoralizado,descoroçoado,1.0
desmoralizado,desencorajado,1.0
desmoralizado,esfriado,1.0
desmoralizado,esmorecido,1.0
desmoralizado,frio,1.0
desmoralizado,gelado,1.0
desmoralizado,acoroçoado,1.0
desmoralizado,alentado,1.0
desmoralizado,animado,1.0
desmoralizado,encorajado,1.0
desmoralizado,corroído,1.0
desmoralizado,corrompido,1.0
desmoralizado,corrupto,1.0
desmoralizado,corruto,1.0
desmoralizado,degenerado,1.0
desmoralizado,degênere,1.0
desmoralizado,depravado,1.0
desmoralizado,derrancado,1.0
desmoralizado,desencaminhado,1.0
desmoralizado,desgarrado,1.0
desmoralizado,dissoluto,1.0
desmoralizado,pervertido,1.0
desmoralizado,viciado,1.0
desmoralizado,vicioso,1.0
