source,target,value
acalmar-se,amainar,1.0
acalmar-se,aplacar,1.0
acalmar-se,asserenar,1.0
acalmar-se,calmar-se,1.0
acalmar-se,melhorar,1.0
acalmar-se,placar,1.0
acalmar-se,serenar,1.0
acalmar-se,abrandar-se,1.0
acalmar-se,afroixar-se,1.0
acalmar-se,afrouxar-se,1.0
acalmar-se,aliviar-se,1.0
acalmar-se,amainar-se,1.0
acalmar-se,ameigar-se,1.0
acalmar-se,amenizar-se,1.0
acalmar-se,amortecer-se,1.0
acalmar-se,aplacar-se,1.0
acalmar-se,arrefecer-se,1.0
acalmar-se,atenuar-se,1.0
acalmar-se,atordoar-se,1.0
acalmar-se,calmar-se,1.0
acalmar-se,diluir-se,1.0
acalmar-se,diminuir-se,1.0
acalmar-se,minorar-se,1.0
acalmar-se,minuir-se,1.0
acalmar-se,mitigar-se,1.0
acalmar-se,moderar-se,1.0
acalmar-se,placar-se,1.0
acalmar-se,reduzir-se,1.0
acalmar-se,refecer-se,1.0
acalmar-se,aumentar-se,1.0
acalmar-se,intensificar-se,1.0
acalmar-se,calmar-se,1.0
acalmar-se,desagastar-se,1.0
acalmar-se,desbravecer-se,1.0
acalmar-se,desembravecer-se,1.0
acalmar-se,desencruar-se,1.0
acalmar-se,agastar-se,1.0
acalmar-se,apostemar-se,1.0
acalmar-se,aquecer-se,1.0
acalmar-se,arrebatar-se,1.0
acalmar-se,arrebitar-se,1.0
acalmar-se,assanhar-se,1.0
acalmar-se,azedar-se,1.0
acalmar-se,chispar,1.0
acalmar-se,danar-se,1.0
acalmar-se,desenfrear-se,1.0
acalmar-se,desenfrenar-se,1.0
acalmar-se,embespinhar-se,1.0
acalmar-se,embravear-se,1.0
acalmar-se,embravecer-se,1.0
acalmar-se,encolerizar-se,1.0
acalmar-se,encruar-se,1.0
acalmar-se,encrudelecer-se,1.0
acalmar-se,encruecer-se,1.0
acalmar-se,encruentar-se,1.0
acalmar-se,endemoninhar-se,1.0
acalmar-se,enfurecer-se,1.0
acalmar-se,enjerizar-se,1.0
acalmar-se,envinagrar-se,1.0
acalmar-se,enviperar-se,1.0
acalmar-se,escabritar-se,1.0
acalmar-se,espevitar-se,1.0
acalmar-se,espinhar-se,1.0
acalmar-se,espirrar-se,1.0
acalmar-se,esquentar-se,1.0
acalmar-se,estomagar-se,1.0
acalmar-se,esturrar-se,1.0
acalmar-se,exagitar-se,1.0
acalmar-se,exaltar-se,1.0
acalmar-se,exasperar-se,1.0
acalmar-se,exceder-se,1.0
acalmar-se,excitar-se,1.0
acalmar-se,frender,1.0
acalmar-se,fumar,1.0
acalmar-se,impacientar-se,1.0
acalmar-se,incitar-se,1.0
acalmar-se,indignar-se,1.0
acalmar-se,irar-se,1.0
acalmar-se,irritar-se,1.0
acalmar-se,postemar-se,1.0
acalmar-se,rabiar,1.0
acalmar-se,remorder-se,1.0
acalmar-se,repruir-se,1.0
acalmar-se,reprurir-se,1.0
acalmar-se,revoltar-se,1.0
acalmar-se,torvar-se,1.0
acalmar-se,zangar-se,1.0
acalmar-se,acalentar-se,1.0
acalmar-se,acomodar-se,1.0
acalmar-se,amansar-se,1.0
acalmar-se,apacificar-se,1.0
acalmar-se,apaziguar-se,1.0
acalmar-se,aquietar-se,1.0
acalmar-se,assossegar-se,1.0
acalmar-se,calmar-se,1.0
acalmar-se,desalterar-se,1.0
acalmar-se,desencalmar-se,1.0
acalmar-se,pacificar-se,1.0
acalmar-se,paziguar-se,1.0
acalmar-se,quietar-se,1.0
acalmar-se,sossegar-se,1.0
acalmar-se,alterar-se,1.0
acalmar-se,desacomodar-se,1.0
acalmar-se,desassossegar-se,1.0
acalmar-se,excitar-se,1.0
acalmar-se,inquietar-se,1.0
acalmar-se,intranqüilizar-se,1.0
acalmar-se,perturbar-se,1.0
