source,target,value
enevoar,carregar,1.0
enevoar,cobrir,1.0
enevoar,embrumar,1.0
enevoar,encarrancar,1.0
enevoar,encobrir,1.0
enevoar,enublar,1.0
enevoar,enuviar,1.0
enevoar,nevoar,1.0
enevoar,nublar,1.0
enevoar,sombrear,1.0
enevoar,sombrejar,1.0
enevoar,toldar,1.0
enevoar,turbar,1.0
enevoar,turvar,1.0
enevoar,descobrir,1.0
enevoar,desembrumar,1.0
enevoar,desembruscar,1.0
enevoar,desencobrir,1.0
enevoar,desensombrar,1.0
enevoar,desenturvar,1.0
enevoar,desnevoar,1.0
enevoar,desnublar,1.0
enevoar,desnuviar-se,1.0
enevoar,destoldar,1.0
enevoar,limpar,1.0
enevoar,entristecer,1.0
enevoar,enturbar,1.0
enevoar,enturvar,1.0
enevoar,nevoar,1.0
enevoar,nublar,1.0
enevoar,obscurecer,1.0
enevoar,sombrear,1.0
enevoar,sombrejar,1.0
