source,target,value
inadequado,próprio,1.0
inadequado,desoportuno,1.0
inadequado,impropício,1.0
inadequado,infavorável,1.0
inadequado,adequado,1.0
inadequado,apropriado,1.0
inadequado,azado,1.0
inadequado,cômodo,1.0
inadequado,favorável,1.0
inadequado,idôneo,1.0
inadequado,oportuno,1.0
inadequado,propício,1.0
inadequado,descabido,1.0
inadequado,desoportuno,1.0
inadequado,impertinente,1.0
inadequado,importuno,1.0
inadequado,impróprio,1.0
inadequado,inapropriado,1.0
inadequado,inconveniente,1.0
inadequado,acômodo,1.0
inadequado,adequado,1.0
inadequado,apropositado,1.0
inadequado,apropriado,1.0
inadequado,cabido,1.0
inadequado,conveniente,1.0
inadequado,favorável,1.0
inadequado,idôneo,1.0
inadequado,indicado,1.0
inadequado,oportuno,1.0
inadequado,pertinente,1.0
inadequado,próprio,1.0
