source,target,value
vagabundar,andarilhar,1.0
vagabundar,arruar,1.0
vagabundar,bangular,1.0
vagabundar,bestar,1.0
vagabundar,bestear,1.0
vagabundar,ciganear,1.0
vagabundar,corricar,1.0
vagabundar,deambular,1.0
vagabundar,desvairar,1.0
vagabundar,desvariar,1.0
vagabundar,divagar,1.0
vagabundar,doidejar,1.0
vagabundar,doudejar,1.0
vagabundar,errar,1.0
vagabundar,flanar,1.0
vagabundar,girar,1.0
vagabundar,perambular,1.0
vagabundar,pervagar,1.0
vagabundar,vagabundear,1.0
vagabundar,vagamundear,1.0
vagabundar,vagar,1.0
vagabundar,vaguear,1.0
vagabundar,vaguejar,1.0
vagabundar,zanzar,1.0
vagabundar,zaranzar,1.0
vagabundar,bandurrear,1.0
vagabundar,bestar,1.0
vagabundar,bestear,1.0
vagabundar,burlequear,1.0
vagabundar,gaiatar,1.0
vagabundar,gandaiar,1.0
vagabundar,garotar,1.0
vagabundar,haraganar,1.0
vagabundar,haraganear,1.0
vagabundar,madraçar,1.0
vagabundar,madracear,1.0
vagabundar,malandrar,1.0
vagabundar,malandrear,1.0
vagabundar,mandrianar,1.0
vagabundar,mandriar,1.0
vagabundar,mandrionar,1.0
vagabundar,mariolar,1.0
vagabundar,passarinhar,1.0
vagabundar,preguiçar,1.0
vagabundar,suciar,1.0
vagabundar,tunar,1.0
vagabundar,vadiar,1.0
vagabundar,vagabundear,1.0
vagabundar,vagamundear,1.0
vagabundar,zingarear,1.0
