source,target,value
vigorizar,afortalezar,1.0
vigorizar,arrijar,1.0
vigorizar,avigorar,1.0
vigorizar,desenervar,1.0
vigorizar,desentibiar,1.0
vigorizar,endurar,1.0
vigorizar,endurecer,1.0
vigorizar,endurentar,1.0
vigorizar,enrijar,1.0
vigorizar,enrijecer,1.0
vigorizar,fortalecer,1.0
vigorizar,fortificar,1.0
vigorizar,oxigenar,1.0
vigorizar,retemperar,1.0
vigorizar,revigorar,1.0
vigorizar,revitalizar,1.0
vigorizar,roborar,1.0
vigorizar,roborizar,1.0
vigorizar,robustecer,1.0
vigorizar,substanciar,1.0
vigorizar,temperar,1.0
vigorizar,tonificar,1.0
vigorizar,vigorar,1.0
vigorizar,alquebrar,1.0
vigorizar,aquebrantar,1.0
vigorizar,cansar,1.0
vigorizar,debilitar,1.0
vigorizar,deprimir,1.0
vigorizar,derrear,1.0
vigorizar,desfortalecer,1.0
vigorizar,desnervar,1.0
vigorizar,desvigorar,1.0
vigorizar,desvitalizar,1.0
vigorizar,elanguescer,1.0
vigorizar,enervar,1.0
vigorizar,enfraquecer,1.0
vigorizar,enfraquentar,1.0
vigorizar,enlanguescer,1.0
vigorizar,entibiar,1.0
vigorizar,esgotar,1.0
vigorizar,esmaecer,1.0
vigorizar,extenuar,1.0
vigorizar,languescer,1.0
vigorizar,prostrar,1.0
vigorizar,quebrantar,1.0
vigorizar,sopitar,1.0
vigorizar,soporizar,1.0
