source,target,value
afervorar-se,acalorar-se,1.0
afervorar-se,acender-se,1.0
afervorar-se,eletrizar-se,1.0
afervorar-se,entusiasmar-se,1.0
afervorar-se,exaltar-se,1.0
afervorar-se,incender-se,1.0
afervorar-se,incendiar-se,1.0
afervorar-se,inflamar-se,1.0
afervorar-se,referver-se,1.0
afervorar-se,vulcanizar-se,1.0
