source,target,value
fanfurrião,bazófio,1.0
fanfurrião,bizarro,1.0
fanfurrião,blasonador,1.0
fanfurrião,bufador,1.0
fanfurrião,chibante,1.0
fanfurrião,fanfarrão,1.0
fanfurrião,farfante,1.0
fanfurrião,farofeiro,1.0
fanfurrião,farrombeiro,1.0
fanfurrião,ferrabrás,1.0
fanfurrião,jactancioso,1.0
fanfurrião,jactante,1.0
fanfurrião,jatancioso,1.0
fanfurrião,jatante,1.0
fanfurrião,loroteiro,1.0
fanfurrião,pimpão,1.0
fanfurrião,rebolão,1.0
fanfurrião,valentão,1.0
fanfurrião,vaniloqüente,1.0
fanfurrião,vaníloquo,1.0
