source,target,value
desconcertar,brigar,1.0
desconcertar,desarmonizar,1.0
desconcertar,desatremar,1.0
desconcertar,desavir,1.0
desconcertar,desconformar,1.0
desconcertar,desconsentir,1.0
desconcertar,desencontrar,1.0
desconcertar,desmentir,1.0
desconcertar,destoar,1.0
desconcertar,diferir,1.0
desconcertar,discordar,1.0
desconcertar,discrepar,1.0
desconcertar,dissentir,1.0
desconcertar,divergir,1.0
desconcertar,dividir,1.0
desconcertar,enticar,1.0
desconcertar,harmonizar,1.0
desconcertar,anarquizar,1.0
desconcertar,atumultar,1.0
desconcertar,atumultuar,1.0
desconcertar,desacomodar,1.0
desconcertar,desaconchegar,1.0
desconcertar,desajeitar,1.0
desconcertar,desalinhar,1.0
desconcertar,desamanhar,1.0
desconcertar,desarar,1.0
desconcertar,desarranjar,1.0
desconcertar,desarrumar,1.0
desconcertar,descompor,1.0
desconcertar,desconchegar,1.0
desconcertar,descontrolar,1.0
desconcertar,desestruturar,1.0
desconcertar,desmanchar,1.0
desconcertar,desordenar,1.0
desconcertar,desorganizar,1.0
desconcertar,destemperar,1.0
desconcertar,destruir,1.0
desconcertar,perturbar,1.0
desconcertar,acondicionar,1.0
desconcertar,ajeitar,1.0
desconcertar,arranjar,1.0
desconcertar,arrumar,1.0
desconcertar,compor,1.0
desconcertar,confeccionar,1.0
desconcertar,corrigir,1.0
desconcertar,dispor,1.0
desconcertar,distribuir,1.0
desconcertar,elaborar,1.0
desconcertar,entroixar,1.0
desconcertar,entrouxar,1.0
desconcertar,estruturar,1.0
desconcertar,ordenar,1.0
desconcertar,organizar,1.0
desconcertar,aparvoar,1.0
desconcertar,arvoar,1.0
desconcertar,atontar,1.0
desconcertar,atontear,1.0
desconcertar,atordoar,1.0
desconcertar,atroar,1.0
desconcertar,aturdir,1.0
desconcertar,azamboar,1.0
desconcertar,azoratar,1.0
desconcertar,azoretar,1.0
desconcertar,azuretar,1.0
desconcertar,desarvorar,1.0
desconcertar,desatremar,1.0
desconcertar,desnortear,1.0
desconcertar,desorientar,1.0
desconcertar,entontecer,1.0
desconcertar,enzonzar,1.0
desconcertar,estontear,1.0
desconcertar,estontecer,1.0
desconcertar,perturbar,1.0
desconcertar,restrugir,1.0
desconcertar,tontear,1.0
desconcertar,transtornar,1.0
desconcertar,zonzar,1.0
desconcertar,desamistar,1.0
desconcertar,desarmonizar,1.0
desconcertar,desavir,1.0
desconcertar,descombinar,1.0
desconcertar,desconciliar,1.0
desconcertar,desentrosar,1.0
desconcertar,dividir,1.0
desconcertar,incompatibilizar,1.0
desconcertar,indispor,1.0
desconcertar,inimistar,1.0
desconcertar,inimizar,1.0
desconcertar,apaziguar,1.0
desconcertar,avir,1.0
desconcertar,benquistar,1.0
desconcertar,compatibilizar,1.0
desconcertar,compor,1.0
desconcertar,concertar,1.0
desconcertar,conciliar,1.0
desconcertar,concordar,1.0
desconcertar,conformar,1.0
desconcertar,congraçar,1.0
desconcertar,consociar,1.0
desconcertar,dispor,1.0
desconcertar,engraçar,1.0
desconcertar,enlaçar,1.0
desconcertar,entrosar,1.0
desconcertar,harmonizar,1.0
desconcertar,paziguar,1.0
desconcertar,reaproximar,1.0
desconcertar,recompor,1.0
desconcertar,reconciliar,1.0
desconcertar,recongraçar,1.0
desconcertar,reunir,1.0
desconcertar,sintonizar,1.0
desconcertar,temperar,1.0
desconcertar,unificar,1.0
desconcertar,unir,1.0
