source,target,value
estigmatizar,argüir,1.0
estigmatizar,censurar,1.0
estigmatizar,condenar,1.0
estigmatizar,criticar,1.0
estigmatizar,desancar,1.0
estigmatizar,escalpar,1.0
estigmatizar,escalpelizar,1.0
estigmatizar,estigmar,1.0
estigmatizar,exprobar,1.0
estigmatizar,funestar,1.0
estigmatizar,glosar,1.0
estigmatizar,notar,1.0
estigmatizar,objurgar,1.0
estigmatizar,profligar,1.0
estigmatizar,rebater,1.0
estigmatizar,reprochar,1.0
estigmatizar,reprovar,1.0
estigmatizar,verberar,1.0
estigmatizar,vituperar,1.0
