source,target,value
secionar,dividir,1.0
secionar,escindir,1.0
secionar,fracionar,1.0
secionar,fragmentar,1.0
secionar,partir,1.0
secionar,retalhar,1.0
secionar,seccionar,1.0
secionar,separar,1.0
