source,target,value
sóbrio,abstêmio,1.0
sóbrio,abstinente,1.0
sóbrio,leve,1.0
sóbrio,parco,1.0
sóbrio,elegante,1.0
sóbrio,puro,1.0
sóbrio,comedido,1.0
sóbrio,continente,1.0
sóbrio,controlado,1.0
sóbrio,frugal,1.0
sóbrio,moderado,1.0
sóbrio,parcimonioso,1.0
sóbrio,parco,1.0
sóbrio,imoderado,1.0
sóbrio,incontinente,1.0
