source,target,value
subterrar,aterrar,1.0
subterrar,cravar,1.0
subterrar,encovar,1.0
subterrar,enterrar,1.0
subterrar,sepultar,1.0
subterrar,soterrar,1.0
subterrar,dessoterrar,1.0
subterrar,acaçapar,1.0
subterrar,acachapar,1.0
subterrar,acachar,1.0
subterrar,acantoar,1.0
subterrar,acovar,1.0
subterrar,amoitar,1.0
subterrar,amoutar,1.0
subterrar,aninhar,1.0
subterrar,emboscar,1.0
subterrar,embotar,1.0
subterrar,encafuar,1.0
subterrar,encafurnar,1.0
subterrar,encobrir,1.0
subterrar,encovar,1.0
subterrar,esconder,1.0
subterrar,ocultar,1.0
subterrar,soterrar,1.0
