source,target,value
troteada,choutear,1.0
troteada,estrotejar,1.0
troteada,tropear,1.0
troteada,tropicar,1.0
troteada,trotar,1.0
troteada,trotear,1.0
troteada,apodar,1.0
troteada,bexigar,1.0
troteada,bigodear,1.0
troteada,brincar,1.0
troteada,cachetar,1.0
troteada,caçoar,1.0
troteada,cafangar,1.0
troteada,chacotear,1.0
troteada,chalaçar,1.0
troteada,chalacear,1.0
troteada,chasquear,1.0
troteada,chocarrear,1.0
troteada,debicar,1.0
troteada,debochar,1.0
troteada,derriçar,1.0
troteada,desfruir,1.0
troteada,desfrutar,1.0
troteada,embromar,1.0
troteada,escarnecer,1.0
troteada,escarnir,1.0
troteada,facetear,1.0
troteada,galhofar,1.0
troteada,galhofear,1.0
troteada,gingar,1.0
troteada,gozar,1.0
troteada,gracejar,1.0
troteada,ironizar,1.0
troteada,malhar,1.0
troteada,mangar,1.0
troteada,mexer,1.0
troteada,mofar,1.0
troteada,motejar,1.0
troteada,pagodear,1.0
troteada,palhetar,1.0
troteada,palhetear,1.0
troteada,pantear,1.0
troteada,pilheriar,1.0
troteada,ridicularizar,1.0
troteada,ridiculizar,1.0
troteada,rir,1.0
troteada,satirizar,1.0
troteada,sorrir,1.0
troteada,sotaquear,1.0
troteada,toirear,1.0
troteada,tourear,1.0
troteada,troçar,1.0
troteada,trotar,1.0
troteada,trotear,1.0
troteada,vasconcear,1.0
troteada,zingrar,1.0
troteada,zombar,1.0
troteada,zombetear{truque: [arte,1.0
troteada,artifício,1.0
troteada,artimanha,1.0
troteada,estratagema,1.0
troteada,estratégia,1.0
troteada,indústria,1.0
troteada,manobra,1.0
