source,target,value
defraudar,desfalcar,1.0
defraudar,dizimar,1.0
defraudar,deludir,1.0
defraudar,frustrar,1.0
defraudar,iludir,1.0
defraudar,descaminhar,1.0
defraudar,desencaminhar,1.0
defraudar,extraviar,1.0
defraudar,roubar,1.0
defraudar,barrar,1.0
defraudar,bigodear,1.0
defraudar,burlar,1.0
defraudar,capear,1.0
defraudar,carambolar,1.0
defraudar,caronear,1.0
defraudar,cegar,1.0
defraudar,codilhar,1.0
defraudar,deludir,1.0
defraudar,despistar,1.0
defraudar,desvairar,1.0
defraudar,desvariar,1.0
defraudar,embaçar,1.0
defraudar,embaciar,1.0
defraudar,embaucar,1.0
defraudar,embromar,1.0
defraudar,embrulhar,1.0
defraudar,embuçalar,1.0
defraudar,emburricar,1.0
defraudar,embustear,1.0
defraudar,ençampar,1.0
defraudar,engabelar,1.0
defraudar,engambelar,1.0
defraudar,enganar,1.0
defraudar,engrambelar,1.0
defraudar,enrascar,1.0
defraudar,enrodilhar,1.0
defraudar,enrolar,1.0
defraudar,fraudar,1.0
defraudar,gambelar,1.0
defraudar,iludir,1.0
defraudar,impingir,1.0
defraudar,intrujar,1.0
defraudar,intrujir,1.0
defraudar,lograr,1.0
defraudar,ludibriar,1.0
defraudar,mamar,1.0
defraudar,mistificar,1.0
defraudar,pantomimar,1.0
defraudar,pantominar,1.0
defraudar,rodilhar,1.0
defraudar,tapear,1.0
defraudar,trautear,1.0
defraudar,tungar,1.0
defraudar,velhacar,1.0
defraudar,velhaquear,1.0
